Datetime,LOAD_CAPITL_t-21,LOAD_CAPITL_t-22,LOAD_CAPITL_t-23,LOAD_CAPITL_t-24,LOAD_DUNWOD_t-21,LOAD_DUNWOD_t-22,LOAD_DUNWOD_t-23,LOAD_DUNWOD_t-24,LOAD_GENESE_t-17,LOAD_GENESE_t-18,LOAD_GENESE_t-20,LOAD_GENESE_t-21,LOAD_GENESE_t-22,LOAD_GENESE_t-23,LOAD_GENESE_t-24,LOAD_HUD VL_t-20,LOAD_HUD VL_t-21,LOAD_HUD VL_t-24,LOAD_LONGIL_t-13,LOAD_LONGIL_t-17,LOAD_LONGIL_t-18,LOAD_LONGIL_t-19,LOAD_LONGIL_t-20,LOAD_LONGIL_t-21,LOAD_LONGIL_t-22,LOAD_LONGIL_t-23,LOAD_LONGIL_t-24,LOAD_MILLWD_t-15,LOAD_N.Y.C._t-21,LOAD_N.Y.C._t-22,LOAD_N.Y.C._t-23,LOAD_N.Y.C._t-24,temp_CAPITL_t-3,temp_CAPITL_t-9,temp_CAPITL_t-18,temp_CAPITL_t-20,temp_CENTRL_t-3,temp_CENTRL_t-6,temp_CENTRL_t-11,temp_CENTRL_t-21,temp_CENTRL_t-23,temp_CENTRL_t-24,temp_GENESE_t-6,temp_GENESE_t-8,temp_GENESE_t-11,temp_GENESE_t-20,temp_GENESE_t-21,temp_GENESE_t-22,temp_GENESE_t-24,temp_LONGIL_t-18,temp_N.Y.C._t-24,temp_WEST_t-3,temp_WEST_t-6,temp_WEST_t-8,temp_WEST_t-19,temp_WEST_t-20,temp_WEST_t-21,temp_WEST_t-22,temp_WEST_t-23,temp_WEST_t-24,last_24h_mean_DUNWOD_t-17,last_24h_mean_DUNWOD_t-20,last_24h_mean_HUD VL_t-24,last_24h_mean_LONGIL_t-12,is_weekend_0,is_weekend_1
12/15/18,1529.875,1462.0,1374.791667,1270.941667,754.5416667000003,727.3583332999997,679.1833333,632.3666667,1239.65,1290.216667,1244.408333,1212.8,1163.45,1092.466667,1013.45,1266.925,1237.808333,1031.341667,2277.816667,2552.333333,2718.783333,2714.9,2643.125,2556.808333,2452.408333,2280.091667,2072.391667000001,334.65,6036.1583329999985,5833.166667,5548.575,5226.0916670000015,-3.0,-1.0,4.0,5.0,1.7,2.8,3.3,8.9,8.3,7.8,2.8,2.8,3.3,8.9,8.9,8.3,7.8,10.0,9.4,2.8,1.1,1.0,5.0,6.1,8.3,7.2,6.7,6.7,700.6552082999997,694.2802082999997,1146.769792,2344.717014,0,1
12/16/18,1461.65,1406.475,1345.0,1270.258333,712.1333333,688.4916667,662.1,613.3333332999998,1174.241667,1238.066667,1197.55,1175.566667,1134.591667,1078.269231,1006.1,1192.141667,1167.133333,1002.816667,2290.3,2403.658333,2592.266667000001,2589.275,2513.466667,2454.575,2373.041667,2245.776923,2077.733333,332.1416667,5659.7,5527.15,5311.923077,5075.308333,2.833333333,1.833333333,8.0,7.0,7.2,6.1,4.4,3.9,2.8,2.2,6.1,5.6,4.4,3.9,3.9,3.9,2.2,11.0,10.0,5.6,4.4,5.0,3.3,3.3,3.3,3.3,3.3,2.8,647.9552083,640.3722222,1045.026816,2172.5934030000008,0,1
12/17/18,1564.975,1475.433333,1366.325,1264.791667,767.0166667000003,735.2416667,680.5833332999998,622.7666667000002,1190.691667,1266.475,1242.883333,1212.183333,1153.858333,1075.533333,998.7083332999997,1301.2,1257.35,1021.141667,2367.466667,2606.75,2747.083333,2743.95,2695.691667,2631.925,2523.025,2325.266667000001,2113.316667,368.1916667,5953.066667,5815.6,5553.591667000002,5207.725,3.2,1.6,1.0,1.0,1.7,1.1,0.6,2.2,1.7,1.1,1.1,0.6,0.6,2.2,2.2,1.7,1.1,6.0,3.9,1.7,0.6,2.0,3.9,4.4,4.4,4.4,3.9,2.8,638.5784722,644.171875,1093.792014,2132.0483440000007,1,0
12/18/18,1613.083333,1530.575,1423.458333,1320.266667,782.8916667000003,747.4083333,690.1,624.8666667,1341.408333,1399.4,1370.958333,1339.85,1279.191667,1191.15,1097.475,1334.183333,1298.916667,1060.066667,2261.533333,2669.7,2885.892857,2912.116667,2851.433333,2770.7,2638.566667,2420.458333,2174.25,335.6833333,6314.591667000002,6087.825,5762.858333,5337.941667,1.0,1.0,3.5,3.0,1.7,1.7,2.2,1.7,1.1,0.6,1.7,1.7,2.2,2.2,1.7,1.7,0.6,7.0,6.1,2.2,2.8,3.0,1.1,1.0,1.1,1.1,1.1,1.1,675.9347222,680.2974702,1124.620982,2267.2809030000008,1,0
12/19/18,1708.9166670000006,1624.475,1514.041667,1403.191667,808.4,774.1416667000003,721.9833332999997,660.3916667000002,1313.658333,1420.521429,1402.008333,1376.383333,1312.441667,1218.133333,1127.65,1394.958333,1385.991667,1132.6,2270.883333,2678.066667,2969.042857,3023.075,2972.416667,2918.741667,2787.533333,2567.466667,2315.933333,352.225,6564.55,6355.391667,6013.983333,5589.258333,1.0,-0.578947368,-3.421052632,-4.052631579,1.1,-2.2,-3.9,-3.3,-5.0,-6.7,-2.2,-3.3,-3.9,-3.3,-3.3,-3.3,-6.7,2.0,0.6,0.6,0.0,-0.6,-3.3,-1.0,-1.1,-1.7,-2.8,-2.8,689.8221725999997,692.7692956000003,1169.368552,2348.856498,1,0
12/20/18,1650.65,1575.066667,1472.058333,1373.125,797.8666667,757.5416667000003,708.1416667000003,641.6,1245.25,1344.325,1332.658333,1306.316667,1251.433333,1161.3,1073.433333,1359.466667,1337.833333,1078.45,2282.841667,2654.558333,2923.25,2966.683333,2929.675,2861.716667,2747.608333,2536.383333,2284.366667,344.74285710000015,6367.866667,6152.166667,5807.75,5378.35,-7.0,-3.3529411760000003,1.411764706,2.470588235,-8.9,-7.2,-5.0,7.2,3.3,0.6,-7.2,-5.6,-5.0,5.6,7.2,6.7,0.6,3.0,3.9,-4.4,-5.0,-3.3,4.4,5.0,5.0,4.4,3.3,1.7,709.6411706,707.3139385,1178.28373,2421.874603,1,0
12/21/18,1591.258333,1520.841667,1409.933333,1288.3,771.9583332999997,738.7916667000003,689.1583333,632.5,1258.125,1321.333333,1294.466667,1258.175,1198.808333,1118.625,1030.566667,1317.95,1295.033333,1030.691667,2356.116667,2649.7,2818.125,2823.791667,2770.408333,2694.65,2564.083333,2346.233333,2100.083333,346.8,6225.275,5986.925,5656.358333,5235.766667,1.8,-1.181818182,0.5,4.166666667,0.0,2.2,0.0,8.9,7.2,6.7,2.2,0.6,0.0,8.3,8.9,7.2,6.7,9.0,6.1,0.0,0.0,0.9,8.3,7.2,7.8,7.8,6.7,6.1,696.7972222,695.1826388999997,1147.3819939999996,2396.298313,1,0
12/22/18,1418.541667,1362.566667,1273.841667,1189.883333,718.95,694.275,649.8833333,595.825,1213.491667,1257.841667,1222.825,1193.516667,1150.25,1087.091667,1018.158333,1198.158333,1168.175,960.925,2409.391667000001,2498.475,2669.625,2678.525,2612.6,2521.216667,2415.408333,2251.991667,2046.158333,304.2166667,5897.858333,5694.841667000002,5424.275,5100.875,3.8,5.4,9.5,9.578947368,5.6,4.4,11.7,17.2,8.9,6.7,4.4,5.0,11.7,16.7,17.2,14.4,6.7,14.0,12.8,5.0,5.6,5.0,5.0,4.4,4.4,3.9,3.9,3.9,678.3163194,673.2694444,1072.421528,2268.33874,0,1
12/23/18,1516.725,1464.725,1392.391667,1306.791667,713.9,693.5416667000003,658.075,620.6166667,1217.858333,1273.766667,1236.458333,1211.683333,1169.333333,1112.658333,1040.15,1245.891667,1228.808333,1054.916667,2098.391667000001,2403.433333,2660.125,2682.533333,2641.5,2577.966667,2502.683333,2369.6,2187.583333,316.575,5651.433333,5537.491667,5363.458333,5120.525,6.631578947,4.1052631580000005,2.6,1.8,4.4,1.7,0.0,0.0,0.0,0.0,1.7,0.6,0.0,0.0,0.0,0.0,0.0,7.0,6.7,2.2,0.6,-0.3,-0.6,0.0,-0.6,-0.6,-1.1,-1.1,615.834375,610.5798611,1037.5461810000004,2133.587153,0,1
12/24/18,1523.558333,1459.985714,1364.533333,1263.508333,720.3833333,705.8071428999997,667.425,621.5,1177.158333,1245.675,1218.133333,1193.433333,1146.557143,1077.091667,1005.1,1262.425,1248.341667,1054.141667,1979.108333,2358.783333,2655.608333,2691.416667,2659.608333,2615.241667,2534.857143,2377.816667,2180.058333,319.5833333,5599.816667,5505.6,5288.6583329999985,5023.5,0.75,-0.75,0.0,0.0,-0.6,-1.1,-1.1,1.1,0.6,0.6,-1.1,-0.6,-1.1,1.1,1.1,0.6,0.6,6.0,5.0,-1.1,-1.1,-1.0,1.1,1.7,2.2,2.2,1.7,2.2,612.378125,613.3597222,1058.2712800000004,2142.207292,1,0
12/25/18,1373.45,1349.591667,1290.333333,1220.7875,698.9916667,687.2083332999997,653.2083332999998,625.68125,1180.683333,1220.75,1149.833333,1125.2,1101.9,1063.2,1010.29375,1177.216667,1152.666667,1034.0,2435.966667,2592.75,2729.35,2682.508333,2582.166667,2500.7,2433.241667,2344.458333,2219.525,341.7916667,5664.316667,5501.583333,5308.675,5084.8375,-1.0,-1.545454545,1.5,2.714285714,0.0,1.1,1.1,2.2,0.6,-0.6,1.1,1.1,1.1,2.2,2.2,0.6,-0.6,4.0,4.4,1.1,1.7,0.6,0.0,-1.0,-0.6,-0.6,0.0,0.0,650.5114087000002,651.1221726,1077.1375,2200.576687,1,0
12/26/18,1414.175,1384.933333,1316.291667,1231.058333,681.475,676.7666667000002,647.8666667,607.8916667000002,1068.433333,1119.283333,1110.45,1104.908333,1083.216667,1032.75,972.1166667,1170.783333,1166.341667,1021.75,2033.475,2308.633333,2482.741667,2471.466667,2447.5,2445.491667,2408.258333,2318.008333,2162.458333,323.7333333,5438.558333,5377.775,5250.4083329999985,5036.483333,0.864864865,0.054054054,-1.162162162,-1.432432432,0.0,0.0,-1.1,0.0,-1.1,-1.1,0.0,-0.6,-1.1,-1.1,0.0,-0.6,-1.1,6.0,2.8,-0.6,-0.6,-1.0,-0.6,-0.6,0.0,-0.6,-0.6,-0.6,614.9519965,608.7235243,1038.3118060000004,2212.017361,1,0
12/27/18,1557.725,1481.508333,1380.616667,1284.558333,754.6166667,725.225,679.2916667000002,615.7166667,1250.758333,1320.625,1281.266667,1246.8,1191.4,1117.325,1037.716667,1305.091667,1271.283333,1024.908333,2325.783333,2581.533333,2845.558333,2882.725,2830.5166670000012,2751.858333,2629.141667000001,2446.391667000001,2216.033333,331.475,6019.666667,5829.85,5564.016667,5210.25,-2.3783783780000003,-3.189189189,0.5,0.75,-1.7,-1.7,-0.6,1.7,1.7,1.7,-1.7,-0.6,-0.6,1.7,1.7,1.7,1.7,6.0,3.9,0.0,-1.1,-1.0,1.7,1.7,1.7,1.7,1.7,1.7,653.0430556,665.8545138999998,1126.270139,2186.596181,1,0
12/28/18,1577.666667,1500.025,1401.4,1294.075,749.375,677.3125,623.9,565.25,1262.8,1330.508333,1291.116667,1248.475,1183.50625,1106.908333,1023.3,1266.008333,1236.85,1017.233333,2156.058333,2493.991667,2783.858333,2822.208333,2768.425,2690.95,2561.24375,2380.158333,2153.875,305.8416667,5980.341667000002,6004.80625,5545.45,5210.9083329999985,-1.0,-2.5,-2.6,-2.2,1.7,0.0,-2.8,1.7,1.7,2.2,0.0,-1.7,-2.8,1.7,1.7,1.7,2.2,6.0,4.4,0.0,-1.1,-2.2,1.7,1.1,1.7,1.7,1.7,2.2,662.5981647000001,661.4655257999998,1080.934586,2289.431944,1,0
12/29/18,1427.425,1360.366667,1274.233333,1187.325,701.7333332999997,678.3833333,632.975,585.5583333,1152.442857,1218.783333,1169.675,1136.566667,1090.341667,1030.0,969.3333332999997,1192.25,1155.708333,959.05,2470.858333,2588.357143,2699.458333,2678.716667,2587.825,2492.316667,2366.333333,2202.141667000001,2014.825,332.85,5802.9083329999985,5584.366667,5330.316667,5018.541667,-3.0,0.0,7.0,7.5,4.4,5.6,6.1,10.0,9.4,8.9,5.6,5.6,6.1,10.0,10.0,10.0,8.9,11.0,15.0,6.1,5.0,9.0,11.7,12.2,12.2,12.2,12.2,11.7,659.7991319,655.6182292000002,1074.977927,2242.884809,0,1
12/30/18,1448.6,1396.816667,1339.658333,1268.6,688.1416667000003,675.8416667,646.625,610.025,1165.758333,1254.883333,1229.533333,1200.983333,1156.55,1095.008333,1026.841667,1182.583333,1155.6,998.6083333,1949.25,2285.591667,2525.933333,2556.025,2509.141667000001,2458.033333,2386.275,2262.991667,2100.95,311.1833333,5514.433333,5409.725,5227.258333,5017.6,4.933333333,4.533333333,3.5,3.0,8.9,9.4,3.3,-1.1,-1.7,-2.2,9.4,5.6,3.3,-0.6,-1.1,-1.7,-2.2,9.0,7.2,7.2,3.3,3.0,-1.7,-1.7,-2.2,-2.2,-2.2,-2.8,599.6024305999998,594.3569444,995.9840278,2112.307937,0,1
12/31/18,1488.241667,1419.183333,1337.158333,1263.875,718.5083333,693.0833332999997,658.975,623.1833333,1166.016667,1242.075,1210.375,1181.366667,1137.891667,1077.108333,1013.375,1234.466667,1211.05,1025.741667,2276.683333,2422.083333,2667.1,2681.475,2632.45,2574.958333,2483.825,2339.633333,2162.558333,338.1166667,5640.275,5526.816667,5339.791667,5072.2,-1.416666667,-3.916666667,-2.5,-1.5,-3.3,-3.9,-2.8,2.2,1.7,-0.6,-3.9,-3.3,-2.8,2.2,2.2,2.2,-0.6,1.5,3.9,-3.3,-3.3,-3.0,0.0,1.0,1.1,1.1,0.6,0.6,617.2836806,620.5229167,1058.578472,2091.435764,1,0
1/1/19,1389.391667,1329.275,1267.7,1199.283333,719.2333332999997,692.4666667,657.5166667000002,620.7,1198.9,1255.066667,1165.925,1113.133333,1062.308333,1011.158333,949.6583333,1226.125,1173.466667,1002.8,2322.8,2591.866667,2762.166667,2749.983333,2642.3,2517.575,2378.408333,2248.316667,2126.658333,340.9833333,5802.675,5593.391667,5360.766667,5128.041667,-0.5,1.0,3.25,3.75,-1.1,0.6,-1.1,5.0,3.3,3.9,0.6,-0.6,-1.1,5.0,5.0,4.4,3.9,7.0,6.1,-2.8,-2.8,-3.0,3.3,3.9,4.4,3.9,3.9,4.4,659.1135417,664.0388889,1086.190278,2221.060069,1,0
1/2/19,1400.916667,1330.516667,1241.133333,1172.416667,688.7333332999997,665.8666667,627.85,576.25,1140.666667,1225.391667,1198.6,1164.283333,1111.491667,1042.891667,980.0333333,1202.458333,1164.766667,957.1583333,1936.5,2235.816667,2534.05,2560.525,2519.033333,2456.266667000001,2341.541667,2165.775,1980.416667,292.6416667,5562.716667000002,5436.441667,5207.2833329999985,4930.991667,2.210526316,0.6315789470000001,-1.736842105,-2.263157895,6.1,7.2,11.1,2.2,0.6,0.0,7.2,8.3,11.1,2.2,2.2,1.1,0.0,13.0,7.8,5.6,13.3,8.0,1.7,2.2,0.6,0.0,-0.6,-1.7,605.7239087,598.0009921,990.4821429,2119.495784,1,0
1/3/19,1562.35,1474.835714,1364.985714,1268.3,765.6833333,728.8642857000001,670.3285714,608.1166667,1305.857143,1368.316667,1319.083333,1278.558333,1217.607143,1133.85,1042.225,1301.05,1269.825,1013.95,2184.541667,2598.292857,2838.533333,2871.125,2807.675,2713.325,2567.064286,2342.5285710000007,2095.1,326.85,6202.833333,5966.092857,5610.528571,5182.983333,-4.1052631580000005,-5.684210526,-2.2,-1.4,-1.7,-2.8,-3.3,-1.1,-1.1,-1.1,-2.8,-3.3,-3.3,-1.7,-1.1,-1.1,-1.1,3.0,2.8,-2.8,-4.4,-5.0,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,641.1572421,652.2232142999999,1094.894692,2109.337847,1,0
1/4/19,1513.966667,1430.425,1318.916667,1222.608333,755.425,715.3,664.4583332999998,608.8666667,1302.083333,1366.675,1318.025,1277.708333,1209.125,1127.883333,1048.041667,1281.45,1253.641667,1008.6,2229.075,2502.833333,2762.541667,2805.525,2756.841667,2673.041667,2533.058333,2332.525,2114.166667,320.5,6154.366667,5914.341667000002,5590.85,5205.508333,-3.333333333,-2.0,4.0,2.8,0.6,0.6,2.8,1.1,1.1,1.1,0.6,1.1,2.8,1.1,1.1,1.1,1.1,8.0,3.9,0.0,1.1,0.2,0.0,-0.1,0.0,0.6,1.1,1.1,662.0174107,660.728869,1096.929167,2259.621974,1,0
1/5/19,1426.383333,1370.125,1287.4,1202.758333,723.2416667,693.275,653.4583332999998,602.325,1149.391667,1234.664286,1210.316667,1182.35,1138.116667,1073.475,998.725,1215.108333,1187.583333,995.9083333,2232.6,2515.158333,2697.471429,2715.35,2637.175,2543.983333,2429.375,2261.916667,2072.266667000001,325.8416667,5955.691667,5733.583333,5478.233333,5132.866667,1.0,1.0,3.0,3.0,0.6,0.6,-0.6,8.9,6.1,3.9,0.6,0.0,-0.6,8.9,8.9,8.3,3.9,6.0,6.1,1.1,1.7,1.1,6.1,7.2,7.8,6.7,5.6,3.3,666.5465278,662.8926587000002,1079.008234,2267.308333,0,1
1/6/19,1392.216667,1341.391667,1266.5,1197.45,695.8,678.2916667000002,653.8333332999998,614.6666667000002,1166.225,1226.716667,1189.141667,1156.55,1109.183333,1047.391667,983.5583332999997,1194.183333,1157.75,992.5666667000003,2305.45,2421.116667,2572.975,2568.333333,2497.841667,2426.658333,2336.675,2214.875,2060.583333,331.8583333,5636.9,5500.416667,5302.55,5062.416667,-1.0,-0.5,2.0,3.0,3.9,2.2,0.0,2.8,1.7,1.7,2.2,1.1,0.0,2.2,2.8,1.7,1.7,7.0,7.2,2.8,0.6,-1.0,1.7,1.7,1.7,1.7,1.7,1.7,632.7249008,630.018006,1046.391865,2161.813145,0,1
1/7/19,1499.858333,1424.991667,1334.166667,1257.25,730.9583332999997,703.7166667,655.0583333,607.7416667,1169.516667,1272.2,1243.716667,1209.0,1158.125,1090.158333,1027.708333,1270.883333,1236.0,1027.475,1982.183333,2319.125,2588.808333,2643.683333,2607.025,2543.666667,2436.025,2278.25,2106.05,307.75,5800.625,5673.183333,5450.7166670000015,5148.366667,2.0,2.461538462,5.0,2.0,0.6,4.4,4.4,0.0,-1.1,-1.7,4.4,5.0,4.4,0.6,0.0,0.0,-1.7,10.0,5.0,2.8,3.9,3.0,0.6,1.0,0.6,0.0,-1.1,-1.1,617.771875,618.7850694,1046.979167,2120.531597,1,0
1/8/19,1640.516667,1544.708333,1434.091667,1336.05,787.3083333,738.3666667,682.7583333,626.25,1390.958333,1444.85,1390.633333,1329.158333,1250.758333,1170.875,1085.958333,1351.475,1310.941667,1059.916667,2298.433333,2669.366667,2875.216667,2896.983333,2834.25,2743.191667,2583.225,2373.091667,2150.85,352.1166667,6435.45,6185.466667000002,5824.858333,5378.825,-4.0,-7.272727272999999,-7.0,-6.333333333,-3.9,-5.6,-7.2,-2.8,-3.3,-2.8,-5.6,-6.7,-7.2,-3.3,-2.8,-3.3,-2.8,-1.0,0.0,-3.3,-5.6,-6.0,-2.2,-1.0,-0.6,0.0,1.1,1.7,677.76875,687.5118056,1157.777778,2229.309028,1,0
1/9/19,1498.691667,1411.966667,1307.466667,1226.491667,743.0916667,710.6833333,661.325,590.0583333,1237.185714,1301.791667,1259.0,1215.45,1157.308333,1081.466667,1004.066667,1280.0,1232.316667,999.825,2389.483333,2497.892857,2663.258333,2685.216667,2617.358333,2531.541667,2379.325,2178.266667000001,1972.475,334.3916667,6129.5333329999985,5863.425,5530.75,5131.891667,-6.0,-2.777777778,1.222222222,2.111111111,0.0,-0.6,1.1,5.6,5.6,4.4,-0.6,0.0,1.1,6.1,5.6,5.6,4.4,8.0,5.6,3.3,5.6,7.2,7.2,7.2,6.7,7.2,6.7,6.7,692.0987598999999,687.7682044,1130.488889,2326.819048,1,0
1/10/19,1544.708333,1458.708333,1358.2,1266.8,759.4916667,723.55,664.3833333,612.5333333,1298.721429,1378.2,1350.733333,1306.158333,1241.491667,1162.183333,1091.883333,1292.408333,1254.391667,1034.0,2119.175,2496.9,2708.241667,2750.25,2708.775,2631.125,2500.283333,2299.725,2108.7,325.4416667,6219.416667,6002.683333,5679.433333,5287.941667,3.0,3.0,2.428571429,2.142857143,5.0,3.3,2.2,-1.1,-1.1,-1.7,3.3,3.3,2.2,-1.1,-1.1,-1.1,-1.7,8.0,3.9,5.6,2.8,2.0,-0.6,-1.0,-1.1,-1.1,-2.2,-2.8,661.5941468,661.8472717999998,1096.436161,2184.82748,1,0
1/11/19,1642.725,1558.116667,1451.383333,1351.408333,795.1666667000003,753.225,700.4833332999997,645.0833332999998,1355.95,1439.3,1410.991667,1370.241667,1304.841667,1219.508333,1142.175,1347.866667,1313.825,1080.383333,2414.791667,2630.025,2854.8,2914.041667,2859.8,2773.825,2641.575,2436.458333,2231.0,353.28333330000015,6504.633333,6244.133333,5932.808333,5539.058333,0.0,-1.058823529,-2.647058824,-3.0,-2.2,-3.3,-5.0,-4.4,-5.6,-5.6,-3.3,-4.4,-5.0,-4.4,-4.4,-5.0,-5.6,1.0,0.0,-3.3,-5.0,-6.0,-6.1,-5.6,-5.6,-5.6,-6.7,-6.7,685.0270833,688.8496528,1149.342014,2278.945139,1,0
1/12/19,1707.507143,1642.3,1572.346667,1483.908333,796.0714286,765.6357142999999,724.3466667,678.975,1302.841667,1380.725,1360.383333,1326.8714289999998,1271.057143,1208.686667,1127.633333,1345.5,1311.778571,1134.008333,2358.033333,2647.125,2854.383333,2896.95,2839.966667,2761.507143,2642.157143,2501.086667,2321.733333,373.2333333,6563.492857,6351.0,6095.52,5745.766667,-4.0,-7.818181817999999,-9.857142857000001,-9.285714286000001,-7.2,-10.0,-10.0,-7.8,-8.9,-8.9,-10.0,-9.4,-10.0,-7.8,-7.8,-7.2,-8.9,-2.0,-2.8,-8.3,-9.4,-8.9,-7.2,-7.0,-7.2,-7.2,-7.8,-7.8,713.1359722,713.8179167000003,1167.414782,2411.310764,0,1
1/13/19,1619.616667,1562.158333,1496.892857,1429.466667,752.8333332999997,729.6666667000003,704.0571428999997,660.725,1211.175,1295.035714,1269.908333,1239.175,1198.3,1144.235714,1092.291667,1271.5,1248.791667,1082.575,2270.664286,2477.958333,2706.828571,2722.3,2651.541667,2581.391667000001,2489.475,2362.242857,2201.658333,362.8666667,6071.183333,5913.866667,5749.657143,5480.758333,-10.85714286,-10.42857143,-6.0,-5.333333333,-11.7,-8.9,-7.2,-5.0,-6.1,-6.1,-8.9,-7.8,-7.2,-5.6,-5.0,-5.6,-6.1,-1.0,0.0,-8.3,-8.9,-8.0,-5.6,-5.0,-5.0,-5.0,-5.6,-5.6,696.1839385,689.9862822000001,1146.443837,2389.867847,0,1
1/14/19,1670.833333,1595.808333,1500.778571,1418.7,763.9166667000003,731.8916667000003,687.6714286,638.8583332999998,1261.158333,1355.491667,1325.358333,1291.366667,1212.333333,1136.65,1070.991667,1343.55,1304.858333,1106.45,2180.091667,2498.366667,2750.7,2782.975,2731.433333,2665.466667,2538.458333,2366.457143,2182.783333,345.9416667,6220.833333,6058.516667,5800.335714,5475.666667,-8.769230769,-11.07692308,-8.0,-6.666666667,-7.2,-9.4,-11.1,-6.1,-8.3,-8.9,-9.4,-10.0,-11.1,-6.7,-6.1,-7.2,-8.9,-1.0,-1.7,-7.2,-7.2,-8.0,-6.7,-6.0,-6.1,-6.7,-7.8,-8.3,661.2040302999999,661.7791171,1131.958532,2247.169891,1,0
1/15/19,1692.6166670000002,1602.133333,1512.075,1418.691667,805.0,766.6083332999997,706.5083333,646.675,1302.366667,1402.941667,1409.258333,1369.85,1303.0,1209.608333,1113.075,1396.75,1361.916667,1114.225,2405.671429,2599.5,2850.1,2917.675,2865.366667,2780.625,2628.941667,2419.175,2214.466667,357.6833333,6636.741667,6379.275,6007.55,5583.316667,-9.647058824,-8.941176471,-6.0,-4.0,-10.6,-9.4,-10.0,-3.9,-5.0,-6.7,-9.4,-9.4,-10.0,-4.4,-3.9,-4.4,-6.7,-1.0,-0.6,-8.3,-8.3,-11.0,-3.3,-3.0,-2.8,-3.9,-3.9,-4.4,703.8323909,710.371627,1203.751984,2347.033631,1,0
1/16/19,1609.25,1537.858333,1428.441667,1332.633333,785.8083333,751.7,695.4166667000003,635.625,1354.783333,1422.916667,1387.258333,1337.916667,1268.291667,1188.8,1106.191667,1354.733333,1322.633333,1088.141667,2267.341667,2559.691667,2798.091667,2868.291667,2816.325,2737.316667,2597.066667,2398.608333,2198.708333,343.4416667,6516.466667000002,6271.266667,5908.75,5489.166667,-7.0,-7.545454545,-4.0,-2.0,-10.6,-8.3,-4.4,-1.7,-1.7,-1.7,-8.3,-8.3,-4.4,-1.7,-1.7,-1.7,-1.7,2.0,1.1,-3.3,-5.0,-3.0,-2.2,-2.0,-1.7,-1.7,-2.2,-2.2,707.8521329,705.9222718,1187.094742,2384.866319,1,0
1/17/19,1615.833333,1530.971429,1430.633333,1349.5,769.3083333,737.6071429,686.5666667,632.8642857000001,1311.741667,1407.7,1406.625,1371.725,1308.971429,1227.95,1147.1214289999998,1323.091667,1284.966667,1070.185714,2410.041667,2590.966667,2787.608333,2840.791667,2776.608333,2694.25,2545.428571,2345.566667,2148.742857,351.85,6401.683333,6160.871429,5823.325,5442.75,-2.0,-1.5,1.25,3.0,-6.7,-1.7,-2.8,-0.6,-2.8,-3.9,-1.7,-1.1,-2.8,0.0,-0.6,-1.7,-3.9,3.0,3.3,-2.8,-3.9,-1.3,-1.7,-2.0,-2.2,-3.3,-4.4,-5.6,704.5774306,702.8979167,1175.99628,2380.749008,1,0
1/18/19,1684.225,1599.341667,1502.9,1411.757143,794.4583332999997,754.7583333,703.9166667000003,648.5428571,1365.141667,1437.508333,1419.275,1375.183333,1302.533333,1207.008333,1120.792857,1388.983333,1358.366667,1110.407143,2292.166667,2662.083333,2837.816667,2881.5166670000012,2823.283333,2743.741667,2604.425,2399.666667,2193.521429,345.3,6530.358333,6276.133333,5938.975,5537.614286,-2.5,-4.923076923,-7.0,-6.0,-7.8,-8.9,-11.1,-5.0,-3.9,-4.4,-8.9,-10.0,-11.1,-5.6,-5.0,-3.9,-4.4,-1.0,-1.1,-7.8,-8.9,-11.0,-6.1,-4.0,-4.4,-3.9,-4.4,-5.0,701.3289682999997,704.2883433,1184.231399,2355.967659,1,0
1/19/19,1563.408333,1502.791667,1421.475,1361.4,770.5333333,737.1833333,696.25,650.0916667,1293.308333,1345.008333,1306.008333,1272.05,1221.608333,1147.15,1079.066667,1287.95,1257.816667,1074.733333,2381.15,2561.833333,2698.708333,2714.008333,2640.75,2564.8,2453.375,2306.475,2140.266667000001,351.7166667,6253.116667,6030.466667000002,5751.733333,5414.866667,-7.0,-4.941176471,-1.235294118,-0.411764706,-2.8,-2.8,-2.2,0.0,-0.6,-0.6,-2.8,-2.8,-2.2,0.0,0.0,0.0,-0.6,4.0,2.2,-3.9,-2.2,-2.5,-1.1,-1.1,-0.6,-0.6,-0.6,-1.7,714.1437996000003,711.4993552,1181.7892359999996,2374.711657,0,1
1/20/19,1706.9333329999995,1625.525,1542.15,1476.528571,744.2333332999997,729.1083332999997,697.0666667,658.6285713999998,1351.766667,1420.708333,1386.091667,1339.416667,1275.866667,1212.783333,1119.071429,1320.266667,1295.133333,1112.007143,2327.285714,2496.55,2644.75,2648.033333,2581.616667,2505.983333,2410.841667,2287.183333,2128.857143,359.28333330000015,5938.066667,5824.441667,5640.891667,5408.042857,-0.666666667,-3.916666667,-8.0,-9.6,-1.1,-2.2,-7.8,-8.9,-10.6,-10.6,-2.2,-3.3,-7.8,-9.4,-8.9,-9.4,-10.6,3.0,2.8,-3.9,-5.6,-5.9,-8.9,-9.0,-9.4,-9.4,-9.4,-10.0,674.2257937,668.6004464,1148.25119,2255.513542,0,1
