Datetime,LOAD_CAPITL_t-22,LOAD_CAPITL_t-23,LOAD_CAPITL_t-24,LOAD_CENTRL_t-23,LOAD_CENTRL_t-24,LOAD_DUNWOD_t-24,LOAD_GENESE_t-22,LOAD_GENESE_t-23,LOAD_GENESE_t-24,LOAD_LONGIL_t-18,LOAD_LONGIL_t-19,LOAD_LONGIL_t-20,LOAD_LONGIL_t-21,LOAD_LONGIL_t-22,LOAD_LONGIL_t-23,LOAD_LONGIL_t-24,LOAD_MHK VL_t-24,LOAD_N.Y.C._t-22,LOAD_N.Y.C._t-23,LOAD_N.Y.C._t-24,temp_GENESE_t-24,temp_WEST_t-23,last_week_mean_LONGIL_t-21,is_weekend_0,is_weekend_1
1/29/19,1639.091667,1551.65,1462.514286,2084.858333,1957.128571,662.2071429,1306.416667,1197.516667,1113.392857,2829.083333,2936.575,2888.691667,2810.841667,2671.475,2463.641667000001,2273.407143,1033.992857,6402.341667000002,6036.925,5628.378571,-8.3,-8.9,2332.952403,1,0
1/30/19,1583.175,1463.316667,1366.183333,2061.141667000001,1938.466667,639.4083333,1327.675,1247.283333,1163.025,2817.15,2841.541667,2765.458333,2674.8,2524.641667000001,2313.233333,2118.0,968.4833333,6227.708333,5856.166667,5459.875,-4.4,-6.1,2303.85825,1,0
1/31/19,1758.323077,1681.61875,1584.84375,2366.06875,2251.14375,736.44375,1450.692308,1374.65625,1305.7125,2978.916667,3137.95,3162.775,3113.058333,2983.576923,2797.74375,2602.83125,1170.90625,7138.707692,6834.4,6401.0375,-18.3,-17.8,2294.882853,1,0
2/1/19,1795.7,1688.1166670000002,1601.758333,2347.258333,2231.958333,741.9333333,1451.325,1344.4,1252.558333,3158.175,3269.34375,3227.825,3150.364286,3005.2,2795.166667,2574.691667,1173.65,7211.35,6837.1583329999985,6410.4083329999985,-13.3,-15.6,2366.3805030000008,1,0
2/2/19,1697.4416670000005,1623.966667,1551.366667,2273.325,2184.675,719.2,1355.858333,1295.725,1218.933333,3006.075,3066.225,3015.866667,2939.691667,2827.5166670000012,2668.666667,2502.358333,1129.308333,6888.675,6562.083333,6233.558333,-12.8,-12.8,2429.742018,0,1
2/3/19,1518.825,1435.466667,1360.733333,1944.425,1872.45,669.65,1152.841667,1085.783333,1018.791667,2724.075,2799.041667,2744.133333,2667.808333,2567.533333,2422.425,2261.108333,974.25,6218.266667,6002.066667,5742.541667,4.4,1.7,2459.0036370000007,0,1
2/4/19,1385.716667,1321.791667,1224.191667,1816.891667,1720.8833329999998,607.675,1050.083333,1006.075,947.8666667,2514.541667,2573.575,2491.808333,2412.708333,2338.716667,2227.833333,2085.183333,867.975,5711.333333,5497.191667,5216.008333,8.9,6.1,2462.713678,1,0
2/5/19,1387.05,1277.516667,1188.642857,1794.6833329999995,1688.578571,592.0785714,1099.408333,1013.441667,939.6071429,2524.441667,2661.675,2624.1,2561.366667,2422.608333,2230.583333,2043.607143,873.3285714,5835.341667000002,5515.841667000002,5141.914286,9.4,13.3,2443.83583,1,0
2/6/19,1386.983333,1293.791667,1221.45,1913.491667,1808.675,581.4333333,1198.808333,1115.816667,1043.5,2456.175,2575.833333,2534.575,2460.516667000001,2329.158333,2151.416667,1967.583333,866.375,5672.891667,5393.491667,5003.433333,0.0,0.0,2400.645169000001,1,0
2/7/19,1468.233333,1356.033333,1262.216667,1891.141667,1765.3166670000005,593.6,1200.716667,1120.233333,1052.866667,2622.833333,2699.225,2650.433333,2566.216667,2419.566667,2222.316667,2024.475,884.725,5857.5,5585.175,5181.016667,5.0,0.6,2367.655487,1,0
2/8/19,1410.966667,1313.335714,1211.641667,1853.364286,1720.516667,585.4666667,1185.566667,1095.321429,1006.391667,2631.0,2698.65,2616.933333,2524.091667,2396.433333,2200.657143,1996.825,860.825,5891.766667,5567.8,5152.358333,3.3,1.7,2294.873958,1,0
2/9/19,1465.208333,1389.433333,1316.233333,2063.575,1976.008333,641.8666667,1273.5,1208.975,1137.0,2482.758333,2625.783333,2584.441667,2519.516667000001,2429.775,2292.658333,2145.716667,1008.1,5920.916667,5701.325,5400.825,-4.4,-6.1,2224.550111,0,1
2/10/19,1488.325,1427.841667,1355.716667,1993.333333,1908.966667,662.9083333,1210.458333,1152.183333,1092.141667,2554.158333,2678.158333,2637.266667000001,2577.991667,2503.308333,2380.566667,2237.208333,1005.85,5950.325,5757.1,5525.983333,-5.6,-7.2,2191.946986,0,1
2/11/19,1449.725,1373.869231,1278.425,1907.592308,1781.15,617.1416667000002,1163.058333,1098.684615,1037.358333,2558.608333,2679.483333,2634.858333,2558.125,2438.716667,2262.676923,2084.916667,938.8166667000003,5896.891667,5640.592308,5311.2,-2.8,-3.3,2195.212363,1,0
2/12/19,1552.991667,1456.558333,1367.325,1974.183333,1862.783333,642.3416667,1266.841667,1186.041667,1104.658333,2687.058333,2822.15,2768.3916670000012,2677.591667,2532.233333,2325.983333,2122.008333,946.5583332999997,6176.841667000002,5813.341667000002,5399.85,-2.8,-3.3,2212.653368,1,0
2/13/19,1578.558333,1474.141667,1378.833333,1952.8166670000005,1833.325,715.6583333,1235.333333,1147.083333,1063.108333,2915.708333,2988.35,2893.191667,2751.6416670000012,2567.483333,2336.35,2127.733333,986.6666667000003,6304.116667,5921.241667,5482.683333,-1.1,2.2,2255.88245,1,0
2/14/19,1509.841667,1403.116667,1315.433333,1989.166667,1878.5666670000005,741.0833332999997,1263.55,1181.725,1106.933333,2629.975,2774.291667,2752.041667,2678.807143,2552.433333,2353.291667,2156.425,990.0916667,6141.883333,5803.9,5371.808333,-3.9,-3.9,2269.752105,1,0
2/15/19,1469.566667,1381.466667,1293.035714,1876.183333,1760.092857,625.05,1176.95,1098.866667,1027.764286,2483.725,2637.225,2616.25,2540.058333,2410.375,2232.008333,2040.028571,962.5571429,5892.508333,5588.441667,5218.978571,3.9,5.0,2265.116886,1,0
2/16/19,1398.233333,1335.725,1269.6,1845.858333,1750.6333329999998,617.1533333,1177.158333,1104.566667,1034.96,2472.015385,2556.983333,2494.716667,2410.608333,2293.766667000001,2137.566667,1973.973333,947.3133332999997,5576.041667,5300.0333329999985,5017.406667,1.1,-1.1,2263.245807,0,1
2/17/19,1435.933333,1378.3,1309.616667,1883.55,1807.291667,652.875,1140.091667,1086.1,1033.541667,2288.658333,2442.625,2412.283333,2370.966667,2307.408333,2198.5,2080.3,926.8083332999997,5496.2833329999985,5322.491667,5110.0333329999985,-3.9,-3.3,2230.028584,0,1
2/18/19,1426.825,1362.75,1297.316667,1861.583333,1784.1916670000005,648.2916667000002,1154.225,1099.425,1042.425,2383.091667,2522.116667,2479.466667,2419.566667,2325.558333,2194.766667000001,2048.566667,930.6916667000003,5561.6,5342.416667,5093.575,-3.9,-3.9,2212.031833,1,0
2/19/19,1563.5,1476.075,1394.541667,2017.9,1926.083333,677.6416667000002,1261.683333,1185.166667,1113.341667,2554.083333,2700.866667,2669.641667000001,2606.408333,2498.125,2337.391667000001,2171.075,1001.716667,5934.141667,5699.9083329999985,5392.7,-6.7,-6.7,2200.422759,1,0
2/20/19,1581.333333,1502.491667,1429.05,2045.158333,1953.6916670000005,685.45,1272.533333,1197.925,1130.075,2610.766667000001,2762.758333,2724.208333,2648.991667,2521.041667,2344.758333,2173.1,1045.866667,6161.675,5864.4083329999985,5495.916667,-11.7,-5.6,2174.431404,1,0
2/21/19,1549.858333,1463.086667,1370.0,1977.46,1835.491667,666.8166667,1233.033333,1158.0,1077.975,2796.375,2894.291667,2821.091667,2705.0,2550.466667,2347.986667,2164.6,957.475,6286.9,5955.466667000002,5577.091667000002,-1.7,0.6,2195.949547,1,0
2/22/19,1454.75,1373.328571,1276.65,1855.714286,1756.525,608.6916667,1180.725,1108.5,1041.441667,2360.758333,2518.841667,2488.95,2422.75,2319.758333,2162.071429,2000.9416670000005,921.6583333,5786.9083329999985,5496.9,5134.7833329999985,2.8,1.1,2188.1710940000007,1,0
2/23/19,1432.466667,1366.275,1292.991667,1861.675,1777.4166670000006,632.0166667000002,1153.5,1089.791667,1027.375,2468.741667,2596.758333,2553.916667,2476.616667,2355.2,2219.758333,2076.533333,925.2416667,5765.016667,5515.183333,5223.9083329999985,0.0,0.6,2180.704702,0,1
2/24/19,1391.158333,1322.8,1248.525,1759.158333,1679.891667,641.3,1085.433333,1030.641667,975.625,2378.241667,2476.55,2427.225,2366.525,2283.758333,2158.208333,2024.125,852.0833332999997,5524.391667,5323.916667,5088.433333,3.9,4.4,2196.211012,0,1
2/25/19,1378.033333,1284.058333,1203.108333,1798.7416670000002,1756.3833329999998,630.2,1113.166667,1054.5,1000.216667,2395.958333,2493.2785710000007,2448.441667,2378.125,2278.758333,2128.158333,1975.75,855.8,5505.4083329999985,5273.291667,4984.95,2.8,0.6,2196.663729,1,0
2/26/19,1552.55,1463.113333,1377.206667,2010.54,1920.693333,637.4533332999998,1280.183333,1198.586667,1120.853333,2558.516667000001,2777.058333,2769.6,2700.316667,2574.591667,2383.966667,2197.22,1015.106667,6199.2833329999985,5879.526667,5499.106667,-6.1,-6.7,2190.65558,1,0
2/27/19,1629.391667,1540.6,1450.141667,2045.908333,1931.025,652.0916667,1284.308333,1196.966667,1120.766667,2589.241667,2818.533333,2812.3916670000012,2740.016667000001,2621.958333,2429.883333,2233.1,1041.975,6322.916667,5973.933333,5585.575,-6.7,-6.1,2193.506691,1,0
2/28/19,1674.591667,1569.216667,1483.933333,2075.2,1924.458333,638.9416667,1314.4,1216.183333,1141.3,2753.166667,2886.866667,2836.033333,2751.558333,2608.2,2398.325,2188.883333,1049.408333,6334.191667,5964.016667,5556.491667,-6.7,-8.9,2192.653715,1,0
3/1/19,1622.208333,1530.241667,1430.2,1993.675,1891.416667,637.675,1293.575,1201.733333,1122.85,2587.716667,2774.925,2761.383333,2704.208333,2571.716667,2375.6,2185.541667,1020.166667,6210.866667,5895.941667,5507.808333,-9.4,-5.6,2211.176442,1,0
3/2/19,1475.8,1407.05,1336.158333,1817.658333,1740.391667,640.7083332999998,1176.942857,1113.733333,1040.858333,2642.8,2728.5,2668.766667000001,2600.175,2478.728571,2329.133333,2163.8,906.7416667,6069.985714,5807.058333,5492.241667,1.1,1.1,2243.357503,0,1
3/3/19,1428.45,1361.133333,1287.483333,1822.275,1740.483333,616.6666667000002,1125.233333,1066.441667,1007.641667,2374.233333,2539.6,2496.116667,2437.975,2348.083333,2221.416667,2070.116667,886.1166667000001,5700.066667,5509.791667,5262.35,0.6,-1.7,2259.815907,0,1
3/4/19,1420.933333,1309.275,1229.491667,1861.65,1754.0666670000005,622.8666667,1145.758333,1075.616667,1022.766667,2468.416667,2583.308333,2557.325,2488.491667,2380.641667000001,2221.058333,2057.15,875.7333332999997,5841.508333,5612.9,5309.1583329999985,-2.8,-2.8,2258.657659,1,0
3/5/19,1524.6,1434.841667,1355.9,2034.116667,1928.458333,633.2583333,1292.95,1202.891667,1133.483333,2556.6,2773.433333,2757.466667,2675.858333,2530.025,2338.183333,2151.308333,1000.908333,6172.933333,5843.95,5453.6583329999985,-8.3,-10.6,2269.946909,1,0
3/6/19,1584.95,1476.025,1387.483333,2070.266667000001,1962.625,661.2333332999998,1334.533333,1233.783333,1156.975,2586.525,2815.15,2802.316667,2745.516667000001,2608.566667,2416.133333,2225.625,1028.766667,6375.591667000002,6055.075,5659.325,-8.3,-9.4,2270.184131,1,0
3/7/19,1607.383333,1504.966667,1416.625,2138.916667,2024.1916670000005,694.7666667000003,1349.05,1253.641667,1178.091667,2757.507143,2943.283333,2935.041667,2858.241667,2730.041667,2523.666667,2330.066667,1068.008333,6629.866667,6287.9,5887.008333,-11.1,-10.6,2270.009634,1,0
3/8/19,1618.5,1524.991667,1435.616667,2076.525,1965.241667,675.1916667,1296.6,1207.758333,1137.183333,2675.908333,2864.041667,2838.2666670000012,2764.7666670000012,2641.141667000001,2447.508333,2249.891667000001,1063.725,6442.875,6104.691667,5708.166667,-6.1,-7.2,2287.672112,1,0
3/9/19,1511.416667,1433.091667,1363.95,1930.625,1832.633333,660.4583332999998,1196.966667,1135.258333,1073.925,2513.8,2674.925,2658.05,2581.741667,2481.258333,2320.133333,2152.208333,988.225,6029.4,5748.1,5418.425,-1.7,-0.6,2279.885193,0,1
3/10/19,1405.8,1342.716667,1278.083333,1800.725,1719.9916670000002,612.225,1106.575,1049.466667,988.7166667,2195.925,2409.364286,2399.85,2362.875,2301.316667,2180.866667,2047.95,924.2666667,5592.4083329999985,5416.333333,5185.258333,-0.6,2.8,2256.207827,0,1
3/11/19,1444.758333,1342.525,1250.858333,1787.266667,1698.5,612.875,1152.0,1086.566667,1020.575,2322.375,2402.741667,2492.583333,2458.291667,2363.733333,2206.625,2020.016667,878.9333332999997,5705.791667,5469.65,5145.683333,2.8,2.2,2266.955073,1,0
3/12/19,1472.35,1367.433333,1280.108333,1837.325,1719.525,594.4666667,1218.325,1131.675,1058.558333,2167.708333,2326.541667,2473.491667,2458.008333,2347.133333,2163.541667,1964.925,931.775,5840.15,5517.525,5137.125,0.6,-0.6,2237.7679550000007,1,0
3/13/19,1498.95,1404.391667,1290.591667,1903.0666670000005,1781.0083329999998,626.725,1197.2,1123.475,1045.775,2234.441667,2394.833333,2556.358333,2565.008333,2453.725,2272.825,2070.083333,952.6333333,6044.558333,5722.066667,5324.083333,1.1,-0.6,2211.792966,1,0
3/14/19,1440.908333,1331.525,1236.258333,1837.283333,1731.4333329999995,606.6333333,1158.708333,1070.266667,997.05,2334.816667,2449.858333,2567.333333,2536.7,2411.408333,2222.658333,2023.616667,871.425,5948.941667,5602.641667,5195.308333,6.1,9.4,2173.945191,1,0
3/15/19,1366.608333,1264.658333,1169.116667,1709.983333,1597.658333,574.8083333,1077.358333,1002.15,929.2916667000003,2121.775,2247.391667000001,2403.908333,2399.828571,2298.216667,2122.841667,1926.175,816.8583332999997,5756.333333,5428.6,5065.175,13.9,13.3,2121.264756,1,0
3/16/19,1289.791667,1213.133333,1143.7,1664.5,1590.2,574.3333332999998,1102.983333,1033.575,965.1416667,2115.233333,2191.791667,2319.758333,2298.875,2204.383333,2066.083333,1895.233333,777.2166667,5551.725,5317.825,5005.291667,8.3,2.2,2077.959243,0,1
3/17/19,1386.925,1314.308333,1239.975,1868.075,1768.608333,614.0333333,1115.216667,1063.858333,1001.716667,1963.914286,2088.241667,2237.858333,2264.1,2212.691667,2105.366667,1983.075,830.8416667,5331.625,5189.675,4986.891667,-1.1,-1.1,2050.882826,0,1
3/18/19,1403.808333,1303.841667,1212.516667,1843.775,1778.466667,602.0833332999998,1123.766667,1063.041667,1001.55,1975.858333,2119.758333,2303.983333,2368.6,2295.516667000001,2143.766667000001,1982.708333,823.7583333,5522.6583329999985,5311.683333,5021.808333,0.0,-0.6,2018.566582,1,0
3/19/19,1421.308333,1329.108333,1232.016667,1914.933333,1814.1916670000005,618.2416667,1206.675,1125.85,1052.408333,2251.808333,2366.525,2517.6,2525.108333,2408.091667,2220.125,2017.025,859.1666667000003,5868.65,5509.591667000002,5127.025,0.6,0.0,2023.321499,1,0
3/20/19,1449.225,1346.058333,1241.658333,1855.091667,1767.8166670000005,609.575,1165.775,1087.4,1010.458333,2199.507143,2311.091667,2458.8,2485.266667000001,2377.15,2191.758333,1996.425,866.45,5800.008333,5486.358333,5095.958333,2.8,3.3,2019.0727420000005,1,0
3/21/19,1353.641667,1265.183333,1165.2,1747.475,1614.658333,584.8166667,1112.566667,1029.725,956.8666667,2126.391667000001,2283.516667000001,2439.116667,2434.675,2330.466667,2149.166667,1959.45,816.0333333,5748.266667,5421.833333,5042.3,8.9,9.4,2005.752497,1,0
3/22/19,1395.3,1301.575,1196.633333,1806.625,1684.7,610.3416667,1109.741667,1040.291667,967.1333333,2389.191667,2451.2,2511.15,2473.458333,2362.416667,2170.433333,1968.783333,853.5583332999997,5782.483333,5474.641667,5127.891667,5.6,8.3,2019.737538,1,0
3/23/19,1392.658333,1321.05,1233.891667,1890.758333,1787.6666670000006,606.1166667,1163.783333,1101.183333,1032.883333,2197.758333,2287.758333,2410.0,2413.183333,2342.475,2203.15,2042.208333,926.8583333,5734.583333,5480.916667,5172.875,0.0,0.0,2034.275052,0,1
3/24/19,1394.7,1321.066667,1260.383333,1809.558333,1731.325,625.3333332999998,1098.466667,1048.758333,985.7416667,2002.583333,2137.941667,2288.083333,2333.666667,2282.091667,2177.266667000001,2032.266667,892.6916667000003,5480.883333,5299.65,5061.866667,2.2,0.6,2056.69682,0,1
3/25/19,1294.1,1204.35,1126.283333,1722.6833329999995,1597.375,562.9166667000002,1061.875,996.9916667,942.1666667000003,2048.166667,2125.85,2259.933333,2280.308333,2188.483333,2029.341667,1860.391667,803.725,5308.2833329999985,5081.183333,4762.9083329999985,8.9,7.2,2056.162623,1,0
3/26/19,1356.5,1269.208333,1197.108333,1852.6916670000005,1741.0666670000005,598.375,1145.435714,1070.85,1003.616667,2252.958333,2312.916667,2424.316667,2417.5,2295.507143,2105.191667,1907.516667,873.4833332999997,5650.45,5307.3,4924.983333,2.8,2.8,2047.329778,1,0
3/27/19,1394.941667,1305.516667,1205.35,1846.475,1738.783333,609.4833332999998,1156.525,1079.708333,1011.158333,2121.691667,2260.991667,2423.008333,2478.033333,2373.05,2186.991667,1990.808333,869.9416667000003,5746.991667,5442.225,5067.208333,1.7,3.3,2038.369948,1,0
3/28/19,1377.375,1292.975,1214.191667,1775.325,1678.408333,600.6666667000002,1122.758333,1042.65,967.2583333,2147.583333,2293.083333,2444.0,2505.941667,2401.558333,2213.691667,2019.425,879.3,5821.425,5492.2,5104.291667,8.9,10.0,2038.526998,1,0
3/29/19,1353.983333,1242.175,1155.466667,1691.7583329999998,1567.275,567.9916667,1085.45,1007.125,929.575,2130.708333,2280.558333,2407.55,2423.892857,2314.091667,2133.1,1937.041667,804.8666667,5677.1583329999985,5365.683333,4986.691667,13.3,12.2,2024.261579,1,0
3/30/19,1307.575,1234.758333,1154.008333,1693.358333,1585.325,561.5583333,1052.65,991.0916667,921.15,2201.9,2215.991667,2315.05,2306.575,2210.291667,2067.516667000001,1903.183333,793.65,5489.7,5213.616667,4918.075,7.8,11.7,2017.544634,0,1
3/31/19,1216.175,1140.566667,1065.483333,1542.808333,1468.608333,548.45,975.5333333,929.425,875.6416667000003,1877.641667,1965.175,2093.691667,2129.758333,2075.391667000001,1973.658333,1830.608333,716.8166667,5137.316667,4973.15,4736.066667,16.7,10.6,1987.940169,0,1
4/1/19,1321.475,1234.575,1144.158333,1785.2416670000002,1701.983333,566.5166667000002,1128.533333,1051.275,996.525,2103.425,2119.3,2242.541667,2297.558333,2209.783333,2060.2,1894.008333,830.2166667,5333.916667,5113.175,4804.891667,0.0,-1.7,1981.891303,1,0
4/2/19,1406.058333,1306.933333,1201.866667,1835.5,1715.525,565.8833333,1164.516667,1088.5,1018.541667,2110.558333,2255.033333,2409.508333,2467.25,2359.4,2178.8,1992.841667,856.8916667000003,5761.475,5429.05,5034.416667,2.8,-0.6,1978.211789,1,0
4/3/19,1337.016667,1244.4,1148.858333,1766.3666670000002,1637.816667,576.9666667,1110.083333,1033.8,963.5666667000003,2245.475,2355.116667,2460.716667,2434.666667,2313.758333,2119.766667000001,1923.825,801.025,5689.6583329999985,5364.733333,4972.516667,7.2,7.8,1981.200883,1,0
4/4/19,1339.625,1233.491667,1139.266667,1742.825,1632.808333,556.5666667,1119.475,1043.483333,973.8833333,2016.233333,2128.933333,2253.483333,2314.35,2206.383333,2027.241667,1831.683333,814.6583333,5542.1583329999985,5217.3416670000015,4834.825,6.1,6.7,1965.720774,1,0
4/5/19,1373.808333,1277.516667,1186.033333,1761.0833329999994,1641.458333,568.7833333,1140.716667,1063.741667,991.7666667,2006.216667,2119.625,2256.7,2313.375,2218.625,2051.675,1864.341667,846.275,5571.25,5243.308333,4855.375,2.8,3.3,1944.384458,1,0
4/6/19,1356.7,1278.833333,1201.658333,1774.608333,1657.05,604.7916667000002,1082.383333,1012.025,938.15,2341.921429,2410.475,2458.6,2440.533333,2332.041667,2167.208333,2001.766667,877.275,5635.725,5352.141667,5040.825,3.9,6.7,1948.180683,0,1
4/7/19,1223.383333,1160.016667,1090.025,1581.6,1516.833333,561.4833332999998,965.85,921.8916667,868.325,1836.233333,1946.141667,2046.891667,2111.241667,2061.658333,1958.7,1810.2,760.9083333,5140.2833329999985,4982.95,4749.2833329999985,11.7,14.4,1954.206788,0,1
4/8/19,1194.125,1093.983333,1009.066667,1543.7,1439.391667,525.1833333000002,974.9416667000003,912.3833333,848.7,1900.516667,1999.3,2113.891667000001,2166.308333,2079.208333,1916.65,1748.475,683.7416667,5175.475,4939.7166670000015,4633.058333,16.7,16.7,1933.736104,1,0
4/9/19,1275.6,1181.45,1075.458333,1596.716667,1488.05,545.0083333,1050.758333,971.9666667,896.1583332999999,2101.225,2190.508333,2285.708333,2312.191667,2177.416667,1984.8166670000005,1779.2416670000002,704.8,5594.583333,5211.491667,4798.35,16.7,11.1,1919.79907,1,0
4/10/19,1258.55,1156.841667,1061.1,1662.641667,1531.4,557.425,1072.383333,992.8166667000003,923.1333333,2260.583333,2336.233333,2396.508333,2393.783333,2256.708333,2061.591667,1859.458333,762.2333332999997,5587.841667000002,5247.491667,4851.15,9.4,5.6,1911.347285,1,0
4/11/19,1324.041667,1224.85,1125.025,1744.475,1625.925,554.9625,1114.075,1032.933333,957.5375,1988.233333,2098.6,2212.541667,2291.735714,2200.925,2027.25,1823.35,788.53125,5507.125,5196.291667,4798.28125,3.3,5.0,1903.501187,1,0
4/12/19,1298.9,1194.716667,1093.791667,1726.55,1593.033333,554.4333333,1137.725,1053.316667,977.8416667,2176.908333,2267.125,2344.058333,2382.4,2261.308333,2072.325,1867.9416670000005,775.4916667,5580.308333,5259.633333,4876.95,5.6,5.6,1916.411221,1,0
4/13/19,1226.875,1147.066667,1057.833333,1565.941667,1459.933333,562.525,1026.091667,954.625,878.375,2110.091667,2196.683333,2254.241667,2251.416667,2162.35,2013.216667,1847.783333,703.4666667,5430.675,5214.625,4919.133333,15.0,17.2,1901.614736,0,1
4/14/19,1126.258333,1060.333333,993.2,1465.866667,1396.541667,541.8,952.1166667,901.6416667,851.3916667000003,1948.866667,2043.883333,2114.608333,2146.9,2071.508333,1953.275,1807.141667,669.0916667,5325.4083329999985,5164.6,4902.066667,16.7,8.9,1899.030949,0,1
4/15/19,1194.258333,1107.041667,1026.233333,1535.683333,1458.033333,539.5083333,1012.325,958.475,907.0083333,2062.891667000001,2097.908333,2154.916667,2181.925,2066.475,1909.833333,1739.575,666.6583333,5273.491667,5030.025,4718.0916670000015,6.7,6.7,1906.644619,1,0
4/16/19,1339.075,1238.35,1141.233333,1733.425,1633.5,539.4333333,1119.2,1051.116667,983.4,2104.433333,2177.878571,2271.866667,2348.858333,2243.375,2049.358333,1853.7,762.8583332999997,5549.633333,5212.558333,4806.833333,5.0,7.8,1907.602585,1,0
4/17/19,1321.9,1212.625,1116.666667,1660.875,1566.9,527.7166666999998,1077.25,1010.683333,942.425,1996.975,2142.533333,2233.966667,2293.958333,2177.575,1990.841667,1784.283333,677.8,5487.558333,5151.791667,4758.025,5.6,4.4,1892.84231,1,0
4/18/19,1262.266667,1157.583333,1069.516667,1594.866667,1491.358333,541.7833333,1053.366667,983.8333332999997,918.4333332999997,1967.808333,2072.016667000001,2178.141667000001,2271.175,2172.725,1998.85,1805.0,680.9333333,5464.208333,5153.2833329999985,4762.175,15.0,17.2,1886.127525,1,0
4/19/19,1279.366667,1180.5,1083.925,1555.616667,1450.8,558.2833333,1046.55,961.2416667,884.9083332999999,2105.308333,2148.625,2235.108333,2284.95,2188.15,2025.8166670000005,1849.016667,688.0333333,5464.5916670000015,5174.758333,4834.666667,18.3,21.1,1887.316338,1,0
4/20/19,1223.633333,1143.907143,1063.841667,1512.6214289999998,1419.15,556.3666667,1000.175,941.9642857,871.675,2089.958333,2180.45,2219.308333,2228.091667,2138.175,2010.342857,1852.208333,642.5916667,5389.633333,5153.2,4861.95,17.2,6.7,1874.794356,0,1
4/21/19,1205.016667,1135.741667,1066.941667,1494.875,1411.866667,545.25,993.4833333,942.7166667,881.2916667000003,2049.041667,2077.141667000001,2108.933333,2158.192857,2088.058333,1975.608333,1828.333333,613.6916667,5012.691667,4873.316667,4662.8,14.4,6.7,1882.630223,0,1
4/22/19,1140.625,1069.258333,997.875,1473.666667,1401.875,519.1583333000002,961.1833332999997,903.9166667000003,855.3666667000001,1687.391667,1752.3166670000005,1857.333333,2005.283333,1973.616667,1865.283333,1719.841667,677.8083333,4938.9083329999985,4762.775,4522.291667,11.7,7.2,1873.370784,1,0
4/23/19,1235.075,1139.083333,1049.466667,1574.708333,1463.883333,534.3583333,1064.683333,980.2666667,904.3666667,2231.708333,2244.675,2257.716667,2278.641667000001,2153.808333,1983.416667,1803.3166670000005,648.0416667000002,5395.016667,5082.933333,4732.15,14.4,17.8,1873.725815,1,0
4/24/19,1226.335714,1133.1285710000002,1055.426667,1566.064286,1441.96,533.62,1056.6,976.7857143,904.9733333,2055.108333,2153.008333,2216.075,2261.125,2145.921429,1968.571429,1785.473333,633.9933333,5440.678571,5158.807143,4816.92,17.8,10.0,1868.049086,1,0
4/25/19,1232.616667,1137.65,1057.183333,1609.775,1510.033333,513.525,1083.966667,1006.475,932.2333333,2015.291667,2108.775,2163.325,2230.791667,2130.166667,1956.333333,1768.2083329999994,673.6583333,5423.875,5118.566667,4739.425,11.1,8.3,1863.270347,1,0
4/26/19,1221.658333,1134.108333,1043.275,1531.125,1419.291667,515.7666667,1056.066667,977.35,898.5583332999997,2073.158333,2125.941667,2181.016667000001,2209.758333,2109.916667,1951.183333,1782.6,623.5166667000002,5255.808333,4983.425,4640.225,17.8,15.6,1837.591738,1,0
4/27/19,1210.558333,1140.15,1068.8,1577.108333,1488.158333,545.6583333,1044.8,978.7,914.6916667000003,2188.216667,2208.825,2218.866667,2215.608333,2113.416667,1969.05,1816.416667,678.0666667,5307.6583329999985,5062.725,4740.425,10.0,8.3,1844.20523,0,1
4/28/19,1235.208333,1166.958333,1096.708333,1594.791667,1510.066667,541.7083332999998,1025.641667,972.6583333,910.7166667,1794.825,1884.875,1970.45,2084.741667,2048.35,1951.583333,1811.216667,721.2666667000003,4949.95,4788.3,4571.575,6.7,4.4,1822.633338,0,1
4/29/19,1232.3,1140.883333,1071.791667,1595.191667,1505.883333,528.8166666999998,1016.75,964.9916667,905.4083333,2027.075,2089.6,2091.816667,2179.466667,2093.983333,1942.991667,1788.108333,668.225,5040.2166670000015,4810.133333,4532.55,8.3,9.4,1837.847042,1,0
4/30/19,1256.258333,1146.133333,1059.491667,1612.45,1515.316667,531.25,1107.1,1026.441667,954.1583333,2046.875,2147.991667,2229.325,2289.291667,2185.891667000001,1986.241667,1787.3833329999998,659.8416667,5391.55,5068.608333,4675.883333,8.9,7.8,1829.959466,1,0
5/1/19,1294.991667,1187.933333,1092.291667,1637.1,1524.283333,540.2916667000002,1074.241667,997.9583332999997,924.4333332999997,2076.05,2123.591667,2199.716667,2297.641667000001,2200.341667,2011.175,1819.933333,647.6916667,5438.725,5123.608333,4716.3,9.4,10.0,1845.21619,1,0
5/2/19,1294.2,1189.55,1092.016667,1556.966667,1446.183333,532.125,1071.208333,1001.891667,929.7916667000003,2205.308333,2259.933333,2290.241667,2325.925,2209.35,2029.725,1823.883333,673.1833333,5453.308333,5138.891667,4741.608333,17.8,22.8,1868.897641,1,0
5/3/19,1280.108333,1174.658333,1069.858333,1570.8,1455.541667,522.525,1074.683333,995.35,924.3416667,2086.966667,2136.483333,2227.566667,2289.2,2181.666667,1992.183333,1803.041667,632.6916667,5396.1583329999985,5110.15,4745.7,11.7,14.4,1881.133098,1,0
